"id","admin_id","date_time","function","operate"
"1362","1","29/5/2020 11:15:22","选举管理","查看"
"1363","1","29/5/2020 11:15:26","选举管理","查看"
"1364","1","29/5/2020 11:15:31","选举管理","修改"
"1365","1","29/5/2020 11:15:36","选举管理","查看"
"1366","1","29/5/2020 11:15:38","选举管理","修改"
"1367","1","29/5/2020 11:15:51","选举管理","查看"
"1368","1","29/5/2020 11:15:56","选举管理","修改"
"1369","1","29/5/2020 11:16:01","选举管理","查看"
"1370","1","29/5/2020 11:16:04","选举管理","查看"
"1371","1","29/5/2020 11:16:08","选举管理","查看"
"1372","1","29/5/2020 11:16:10","选举管理","修改"
"1373","1","29/5/2020 11:16:15","选举管理","查看"
"1374","1","29/5/2020 11:16:17","选举管理","修改"
"1375","1","29/5/2020 11:16:29","选举管理","查看"
"1376","1","29/5/2020 11:16:30","选举管理","修改"
"1377","1","29/5/2020 11:16:31","选举管理","查看"
"1378","1","29/5/2020 11:16:35","选举管理","查看"
"1379","1","29/5/2020 11:16:37","选举管理","修改"
"1380","43","29/5/2020 11:18:17","选举管理","查看"
"1381","43","29/5/2020 11:18:22","选举管理","修改"
"1382","43","29/5/2020 11:18:29","选举管理","查看"
"1383","43","29/5/2020 11:18:32","选举管理","查看"
"1384","43","29/5/2020 11:29:59","选举管理","查看"
"1385","44","29/5/2020 11:33:25","选举管理","新增"
"1386","44","29/5/2020 11:33:26","选举管理","查看"
"1387","44","29/5/2020 11:33:55","选举管理","查看"
"1388","44","29/5/2020 11:36:37","本地管理","查看"
"1389","44","29/5/2020 11:36:45","本地管理","修改"
"1390","44","29/5/2020 11:36:58","本地管理","查看"
"1391","44","29/5/2020 11:37:08","本地管理","修改"
"1392","44","29/5/2020 11:45:57","本地管理","查看"
"1393","44","29/5/2020 11:46:02","本地管理","修改"
"1394","44","29/5/2020 11:46:04","本地管理","查看"
"1395","44","29/5/2020 11:46:07","本地管理","修改"
"1396","44","29/5/2020 11:46:10","本地管理","查看"
"1397","44","29/5/2020 11:46:14","本地管理","修改"
"1398","44","29/5/2020 11:46:21","本地管理","查看"
"1399","44","29/5/2020 11:46:24","本地管理","修改"
"1400","44","29/5/2020 11:46:28","本地管理","查看"
"1401","44","29/5/2020 11:46:30","本地管理","修改"
"1402","44","29/5/2020 11:46:32","本地管理","查看"
"1403","44","29/5/2020 11:46:34","本地管理","修改"
"1404","44","29/5/2020 11:47:34","本地管理","查看"
"1405","44","29/5/2020 11:47:42","本地管理","修改"
"1406","1","29/5/2020 11:55:41","本地管理","查看"
"1407","1","29/5/2020 11:56:33","本地管理","查看"
"1408","1","29/5/2020 11:56:37","本地管理","修改"
"1409","43","29/5/2020 13:26:32","选举管理","查看"
"1410","43","29/5/2020 13:26:38","选举管理","查看"
"1411","43","29/5/2020 13:26:41","选举管理","修改"
"1412","43","29/5/2020 13:26:44","选举管理","查看"
"1413","43","29/5/2020 13:26:51","选举管理","修改"
"1414","43","29/5/2020 13:27:14","选举管理","查看"
"1415","43","29/5/2020 13:27:51","选举管理","查看"
"1416","43","29/5/2020 13:28:12","选举管理","查看"
"1417","43","29/5/2020 13:33:26","选举管理","查看"
"1418","43","29/5/2020 13:33:31","选举管理","修改"
"1419","43","29/5/2020 13:33:32","选举管理","查看"
"1420","43","29/5/2020 13:33:36","选举管理","查看"
"1421","43","29/5/2020 13:33:46","选举管理","查看"
"1422","43","29/5/2020 13:33:48","选举管理","修改"
"1423","43","29/5/2020 13:33:57","选举管理","查看"
"1424","43","29/5/2020 13:34:04","选举管理","修改"
"1425","43","29/5/2020 13:34:05","选举管理","查看"
"1426","1","29/5/2020 13:35:46","选举管理","查看"
"1427","1","29/5/2020 15:12:16","选举管理","查看"
"1428","23","29/5/2020 15:13:34","组织管理","查看"
"1429","1","29/5/2020 15:44:33","选举管理","查看"
"1430","1","29/5/2020 15:48:24","选举管理","新增"
"1431","1","29/5/2020 15:48:25","选举管理","查看"
"1432","1","29/5/2020 16:54:52","组织管理","查看"
"1433","1","29/5/2020 16:55:00","组织管理","查看"
"1434","1","29/5/2020 16:55:18","组织管理","查看"
"1435","1","29/5/2020 18:04:16","账号管理","查看"
"1436","1","1/6/2020 13:09:51","组织管理","查看"
"1437","1","1/6/2020 13:09:57","账号管理","查看"
"1438","1","1/6/2020 17:10:10","组织管理","查看"
"1439","1","1/6/2020 17:10:15","选举管理","查看"
"1440","1","1/6/2020 17:10:52","选举管理","新增"
"1441","1","1/6/2020 17:10:54","选举管理","查看"
"1442","1","1/6/2020 17:11:40","选举管理","查看"
"1443","1","1/6/2020 17:11:45","选举管理","查看"
"1444","1","1/6/2020 17:11:53","选举管理","修改"
"1445","1","1/6/2020 17:12:05","选举管理","查看"
"1446","1","1/6/2020 17:12:09","选举管理","查看"
"1447","1","1/6/2020 17:12:11","选举管理","修改"
"1448","1","1/6/2020 17:12:15","选举管理","查看"
"1449","1","1/6/2020 17:17:19","选举管理","新增"
"1450","1","1/6/2020 17:17:24","选举管理","查看"
"1451","1","1/6/2020 17:17:37","选举管理","新增"
"1452","1","1/6/2020 17:17:44","选举管理","查看"
"1453","1","1/6/2020 17:17:47","选举管理","查看"
"1454","1","1/6/2020 17:17:51","选举管理","新增"
"1455","1","1/6/2020 17:19:33","选举管理","查看"
"1456","1","1/6/2020 17:19:36","选举管理","查看"
"1457","1","1/6/2020 17:19:44","选举管理","修改"
"1458","1","1/6/2020 17:19:57","选举管理","查看"
"1459","1","1/6/2020 17:20:15","选举管理","查看"
"1460","1","1/6/2020 17:20:22","选举管理","修改"
"1461","1","1/6/2020 17:20:43","选举管理","查看"
"1462","1","1/6/2020 17:21:04","选举管理","修改"
"1463","1","1/6/2020 17:21:09","选举管理","查看"
"1464","1","1/6/2020 17:23:42","选举管理","查看"
"1465","1","1/6/2020 17:24:01","选举管理","修改"
"1466","1","1/6/2020 17:32:24","选举管理","查看"
"1467","1","1/6/2020 17:32:27","选举管理","修改"
"1468","1","1/6/2020 17:32:29","选举管理","查看"
"1469","1","1/6/2020 17:32:34","选举管理","查看"
"1470","1","1/6/2020 17:32:37","选举管理","修改"
"1471","1","1/6/2020 17:32:41","选举管理","查看"
"1472","1","1/6/2020 17:32:43","选举管理","修改"
"1473","1","1/6/2020 17:32:49","选举管理","查看"
"1474","1","1/6/2020 18:01:29","组织管理","查看"
"1475","1","1/6/2020 18:02:02","组织管理","查看"
"1476","1","1/6/2020 18:02:17","组织管理","查看"
"1477","1","1/6/2020 18:02:34","组织管理","查看"
"1478","1","1/6/2020 18:03:28","组织管理","查看"
"1479","23","2/6/2020 10:41:13","组织管理","查看"
"1480","23","2/6/2020 10:41:25","组织管理","查看"
"1481","1","3/6/2020 18:16:50","选举管理","查看"
"1482","1","4/6/2020 17:54:58","账号管理","查看"
"1483","1","4/6/2020 17:55:05","账号管理","查看"
"1484","1","4/6/2020 17:55:08","账号管理","查看"
"1485","1","4/6/2020 17:55:10","账号管理","查看"
"1486","1","4/6/2020 17:55:14","账号管理","查看"
"1487","1","4/6/2020 17:55:18","账号管理","查看"
"1488","1","4/6/2020 17:55:21","账号管理","查看"
"1489","1","4/6/2020 17:55:52","账号管理","查看"
"1490","1","4/6/2020 17:55:59","账号管理","查看"
"1491","1","5/6/2020 09:41:26","选举管理","查看"
"1492","1","5/6/2020 09:41:30","选举管理","修改"
"1493","1","5/6/2020 09:41:37","选举管理","查看"
"1494","1","5/6/2020 09:43:54","选举管理","查看"
"1495","1","5/6/2020 09:43:56","选举管理","修改"
"1496","1","5/6/2020 09:45:58","选举管理","查看"
"1497","1","5/6/2020 09:46:00","选举管理","修改"
"1498","1","5/6/2020 09:46:07","选举管理","查看"
"1499","1","5/6/2020 09:46:09","选举管理","修改"
"1500","1","5/6/2020 09:46:21","选举管理","查看"
"1501","1","5/6/2020 09:46:24","选举管理","修改"
"1502","1","5/6/2020 09:47:24","选举管理","查看"
"1503","1","5/6/2020 09:47:26","选举管理","修改"
"1504","1","5/6/2020 09:47:27","选举管理","查看"
"1505","1","5/6/2020 09:47:29","选举管理","修改"
"1506","1","5/6/2020 09:47:36","选举管理","查看"
"1507","1","5/6/2020 09:47:38","选举管理","修改"
"1508","1","5/6/2020 09:47:39","选举管理","查看"
"1509","1","5/6/2020 09:47:41","选举管理","修改"
"1510","1","5/6/2020 09:47:43","选举管理","查看"
"1511","1","5/6/2020 09:47:50","选举管理","修改"
"1512","1","5/6/2020 09:48:00","选举管理","查看"
"1513","1","5/6/2020 09:48:01","选举管理","修改"
"1514","1","5/6/2020 09:48:04","选举管理","查看"
"1515","1","5/6/2020 09:48:10","选举管理","修改"
"1516","1","5/6/2020 09:48:13","选举管理","查看"
"1517","1","5/6/2020 09:48:14","选举管理","修改"
"1518","1","5/6/2020 09:48:17","选举管理","查看"
"1519","1","5/6/2020 09:48:19","选举管理","修改"
"1520","1","5/6/2020 09:48:55","选举管理","查看"
"1521","1","5/6/2020 09:48:58","选举管理","修改"
"1522","1","5/6/2020 09:49:00","选举管理","查看"
"1523","1","5/6/2020 09:49:06","选举管理","修改"
"1524","1","5/6/2020 09:49:11","选举管理","查看"
"1525","1","5/6/2020 09:49:15","选举管理","修改"
"1526","1","5/6/2020 09:49:18","选举管理","查看"
"1527","1","5/6/2020 09:49:20","选举管理","修改"
"1528","1","5/6/2020 09:49:22","选举管理","查看"
"1529","1","5/6/2020 09:49:31","选举管理","修改"
"1530","1","5/6/2020 09:49:34","选举管理","查看"
"1531","1","5/6/2020 09:49:46","选举管理","修改"
"1532","1","5/6/2020 09:49:52","选举管理","查看"
"1533","1","5/6/2020 09:49:53","选举管理","修改"
"1534","1","5/6/2020 09:49:54","选举管理","查看"
"1535","1","5/6/2020 09:49:58","选举管理","修改"
"1536","1","5/6/2020 09:50:00","选举管理","查看"
"1537","1","5/6/2020 09:50:01","选举管理","修改"
"1538","1","5/6/2020 09:54:21","选举管理","查看"
"1539","1","5/6/2020 09:54:23","选举管理","修改"
"1540","1","5/6/2020 09:54:25","选举管理","查看"
"1541","1","5/6/2020 17:48:59","选举管理","新增"
"1542","1","5/6/2020 17:49:01","选举管理","查看"
"1543","1","5/6/2020 17:49:07","选举管理","查看"
"1544","1","5/6/2020 17:49:15","选举管理","查看"
"1545","1","5/6/2020 17:49:17","选举管理","修改"
"1546","1","5/6/2020 17:49:31","选举管理","查看"
"1547","1","5/6/2020 17:50:32","选举管理","新增"
"1548","1","5/6/2020 17:50:36","选举管理","查看"
"1549","1","5/6/2020 17:51:04","选举管理","新增"
"1550","1","5/6/2020 17:51:08","选举管理","查看"
"1551","1","5/6/2020 17:51:50","选举管理","新增"
"1552","1","5/6/2020 17:51:53","选举管理","查看"
"1553","1","5/6/2020 17:52:03","选举管理","新增"
"1554","1","5/6/2020 17:52:07","选举管理","查看"
"1555","1","5/6/2020 17:53:06","选举管理","新增"
"1556","1","5/6/2020 17:53:12","选举管理","查看"
"1557","1","5/6/2020 17:53:18","选举管理","新增"
"1558","1","5/6/2020 17:53:21","选举管理","查看"
"1559","1","5/6/2020 17:53:23","选举管理","查看"
"1560","1","5/6/2020 17:54:38","选举管理","新增"
"1561","1","5/6/2020 17:56:10","选举管理","查看"
"1562","1","5/6/2020 17:56:34","选举管理","新增"
"1563","1","5/6/2020 17:56:47","选举管理","查看"
"1564","1","5/6/2020 17:56:59","选举管理","查看"
"1565","1","5/6/2020 17:57:04","选举管理","查看"
"1566","1","5/6/2020 17:57:20","选举管理","修改"
"1567","1","5/6/2020 17:57:56","选举管理","查看"
"1568","1","5/6/2020 17:58:00","选举管理","查看"
"1569","1","5/6/2020 17:58:11","选举管理","修改"
"1570","1","5/6/2020 17:58:16","选举管理","查看"
"1571","1","5/6/2020 18:20:02","选举管理","查看"
"1572","1","5/6/2020 18:38:12","测试管理","插入成功"
"1573","1","5/6/2020 18:55:59","测试插入","新增"
"1574","1","5/6/2020 18:57:57","测试插入","新增"
"1575","1","5/6/2020 18:58:00","测试插入","新增"
"1576","1","5/6/2020 18:58:42","测试插入","新增"
"1577","1","5/6/2020 18:58:44","测试插入","新增"
"1578","1","5/6/2020 18:58:53","测试插入","新增"
"1579","1","5/6/2020 18:58:55","测试插入","新增"
"1580","1","5/6/2020 18:59:18","测试插入","新增"
"1581","1","5/6/2020 19:00:09","测试插入","新增"
"1582","1","5/6/2020 19:00:12","测试插入","新增"
"1583","1","5/6/2020 19:00:18","测试插入","新增"
"1584","1","5/6/2020 19:00:36","测试插入","新增"
"1585","1","5/6/2020 19:00:38","测试插入","新增"
"1586","1","5/6/2020 19:01:08","测试插入","新增"
"1587","1","5/6/2020 19:01:09","测试插入","新增"
"1588","1","5/6/2020 19:01:10","测试插入","新增"
"1589","1","5/6/2020 19:01:32","测试插入","新增"
"1590","1","5/6/2020 19:01:56","测试插入","新增"
"1591","1","5/6/2020 19:01:58","测试插入","新增"
"1592","1","5/6/2020 19:01:59","测试插入","新增"
"1593","1","5/6/2020 19:01:59","测试插入","新增"
"1594","1","5/6/2020 19:02:23","测试插入","新增"
"1595","1","5/6/2020 19:02:24","测试插入","新增"
"1596","1","5/6/2020 19:02:24","测试插入","新增"
"1597","1","8/6/2020 11:24:57","审批管理","查看"
"1598","1","8/6/2020 11:25:03","审批管理","查看"
"1599","1","8/6/2020 13:59:08","选举管理","新增"
"1600","1","8/6/2020 13:59:09","选举管理","查看"
"1601","1","8/6/2020 13:59:14","选举管理","查看"
"1602","1","8/6/2020 14:00:30","选举管理","查看"
"1603","1","8/6/2020 14:00:53","选举管理","查看"
"1604","1","8/6/2020 14:01:11","选举管理","查看"
"1605","1","8/6/2020 14:05:43","选举管理","查看"
"1606","1","8/6/2020 14:05:47","选举管理","查看"
"1607","1","8/6/2020 14:10:36","选举管理","修改"
"1608","1","8/6/2020 14:10:38","选举管理","查看"
"1609","1","8/6/2020 14:11:09","选举管理","修改"
"1610","1","8/6/2020 14:11:09","选举管理","查看"
"1611","1","8/6/2020 14:11:13","选举管理","查看"
"1612","1","8/6/2020 14:11:17","选举管理","查看"
"1613","1","8/6/2020 14:11:19","选举管理","修改"
"1614","1","8/6/2020 14:31:30","选举管理","查看"
"1615","1","8/6/2020 14:31:32","选举管理","修改"
"1616","1","8/6/2020 14:31:39","选举管理","查看"
"1617","1","8/6/2020 14:31:44","选举管理","查看"
"1618","1","8/6/2020 14:31:46","选举管理","修改"
"1619","1","8/6/2020 14:32:27","选举管理","查看"
"1620","1","8/6/2020 14:32:33","选举管理","修改"
"1621","1","8/6/2020 14:32:43","选举管理","查看"
"1622","1","8/6/2020 14:32:45","选举管理","修改"
"1623","1","8/6/2020 14:32:54","选举管理","查看"
"1624","1","8/6/2020 14:37:32","选举管理","查看"
"1625","1","8/6/2020 14:37:46","选举管理","修改"
"1626","1","8/6/2020 14:38:32","选举管理","查看"
"1627","1","8/6/2020 15:10:12","选举管理","查看"
"1628","1","8/6/2020 15:10:14","选举管理","查看"
"1629","1","9/6/2020 09:53:29","选举管理","查看"
"1630","1","9/6/2020 11:45:24","选举管理","查看"
"1631","1","9/6/2020 11:45:47","选举管理","查看"
"1632","1","9/6/2020 11:47:02","组织管理","查看"
"1633","23","9/6/2020 11:52:25","选举管理","查看"
"1634","1","10/6/2020 09:19:19","选举管理","新增"
"1635","1","11/6/2020 09:34:11","选举管理","查看"
"1636","1","11/6/2020 15:08:02","本地管理","新增"
"1637","1","11/6/2020 15:08:35","组织管理","查看"
"1638","1","12/6/2020 11:55:07","组织管理","查看"
"1639","1","12/6/2020 13:30:20","组织管理","查看"
"1640","1","12/6/2020 14:02:50","选举管理","查看"
"1641","1","12/6/2020 14:02:51","选举管理","查看"
"1642","1","12/6/2020 14:03:03","审批管理","查看"
"1643","1","12/6/2020 14:03:17","组织管理","查看"
"1644","1","12/6/2020 14:13:08","选举管理","查看"
"1645","1","12/6/2020 14:17:13","审批管理","查看"
"1646","1","12/6/2020 14:17:16","审批管理","查看"
"1647","1","12/6/2020 14:20:13","审批管理","查看"
"1648","1","12/6/2020 14:20:15","审批管理","查看"
"1649","1","12/6/2020 14:25:00","本地管理","查看"
"1650","1","12/6/2020 14:25:04","本地管理","查看"
"1651","1","12/6/2020 14:25:05","本地管理","修改"
"1652","1","12/6/2020 14:30:36","本地管理","查看"
"1653","1","12/6/2020 14:30:41","组织管理","查看"
"1654","1","12/6/2020 14:31:42","本地管理","查看"
"1655","1","12/6/2020 14:33:10","本地管理","查看"
"1656","1","12/6/2020 14:33:12","本地管理","查看"
"1657","1","12/6/2020 14:33:15","本地管理","查看"
"1658","1","12/6/2020 14:33:18","本地管理","查看"
"1659","1","12/6/2020 14:37:24","本地管理","查看"
"1660","1","12/6/2020 14:37:26","本地管理","查看"
"1661","1","12/6/2020 14:37:27","本地管理","修改"
"1662","1","12/6/2020 14:51:04","本地管理","查看"
"1663","1","12/6/2020 14:55:04","本地管理","查看"
"1664","1","12/6/2020 14:56:19","本地管理","查看"
"1665","1","12/6/2020 14:57:00","本地管理","查看"
"1666","1","12/6/2020 14:57:02","本地管理","查看"
"1667","1","12/6/2020 14:57:04","本地管理","查看"
"1668","1","12/6/2020 14:57:10","审批管理","查看"
"1669","1","12/6/2020 14:57:13","审批管理","查看"
"1670","1","12/6/2020 14:57:15","审批管理","查看"
"1671","1","12/6/2020 14:59:11","选举管理","查看"
"1672","1","12/6/2020 14:59:12","选举管理","查看"
"1673","1","12/6/2020 14:59:13","选举管理","查看"
"1674","1","12/6/2020 14:59:13","选举管理","查看"
"1675","1","12/6/2020 14:59:14","选举管理","查看"
"1676","1","12/6/2020 14:59:14","选举管理","查看"
"1677","1","12/6/2020 14:59:14","选举管理","查看"
"1678","1","12/6/2020 14:59:15","选举管理","查看"
"1679","1","12/6/2020 14:59:15","选举管理","查看"
"1680","1","12/6/2020 14:59:16","选举管理","查看"
"1681","1","12/6/2020 14:59:17","选举管理","查看"
"1682","1","12/6/2020 15:18:21","组织管理","查看"
"1683","1","12/6/2020 15:18:29","选举管理","查看"
"1684","1","16/6/2020 15:26:11","本地管理","查看"
"1685","1","16/6/2020 15:38:42","审批管理","查看"
"1686","1","16/6/2020 15:52:59","审批管理","查看"
"1687","1","16/6/2020 15:54:14","审批管理","查看"
"1688","1","16/6/2020 15:54:17","审批管理","查看"
"1689","1","16/6/2020 15:54:20","审批管理","通过"
"1690","1","16/6/2020 15:54:21","审批管理","查看"
"1691","1","16/6/2020 15:54:27","审批管理","不通过"
"1692","1","16/6/2020 15:54:28","审批管理","查看"
"1693","1","16/6/2020 16:08:28","审批管理","查看"
"1694","1","16/6/2020 16:15:07","组织管理","查看"
"1695","1","16/6/2020 16:20:21","审批管理","查看"
"1696","1","16/6/2020 16:20:25","审批管理","查看"
"1697","1","16/6/2020 16:20:27","审批管理","查看"
"1698","1","16/6/2020 16:20:45","审批管理","通过"
"1699","1","16/6/2020 16:45:38","审批管理","不通过"
"1700","1","16/6/2020 16:46:02","审批管理","通过"
"1701","1","16/6/2020 16:46:13","审批管理","不通过"
"1702","1","16/6/2020 17:01:34","审批管理","不通过"
"1703","1","16/6/2020 17:01:37","审批管理","通过"
"1704","1","16/6/2020 17:03:44","本地管理","查看"
"1705","1","16/6/2020 17:27:06","审批管理","查看"
"1706","1","16/6/2020 17:27:18","本地管理","查看"
"1707","1","16/6/2020 17:27:26","本地管理","查看"
"1708","1","16/6/2020 17:27:31","本地管理","修改"
"1709","1","16/6/2020 17:27:32","本地管理","修改"
"1710","1","16/6/2020 17:27:46","本地管理","查看"
"1711","1","16/6/2020 17:27:54","本地管理","修改"
"1712","1","16/6/2020 17:31:42","本地管理","查看"
"1713","1","16/6/2020 17:37:19","本地管理","查看"
"1714","1","16/6/2020 17:37:23","本地管理","修改"
"1715","1","16/6/2020 17:38:06","本地管理","修改"
"1716","1","16/6/2020 17:38:53","本地管理","修改"
"1717","1","16/6/2020 17:39:36","本地管理","修改"
"1718","1","16/6/2020 17:40:13","本地管理","修改"
"1719","1","16/6/2020 17:41:51","本地管理","修改"
"1720","1","16/6/2020 17:47:18","本地管理","修改"
"1721","1","16/6/2020 17:47:22","本地管理","修改"
"1722","1","16/6/2020 17:47:43","本地管理","修改"
"1723","1","16/6/2020 17:47:45","本地管理","修改"
"1724","1","16/6/2020 17:47:48","本地管理","修改"
"1725","1","16/6/2020 17:50:52","本地管理","修改"
"1726","1","16/6/2020 17:51:05","本地管理","修改"
"1727","1","16/6/2020 17:52:24","本地管理","修改"
"1728","1","16/6/2020 17:52:29","本地管理","查看"
"1729","1","16/6/2020 17:52:33","本地管理","修改"
"1730","1","16/6/2020 17:52:46","本地管理","查看"
"1731","1","16/6/2020 17:52:50","本地管理","修改"
"1732","1","16/6/2020 17:52:52","本地管理","查看"
"1733","1","16/6/2020 17:52:54","本地管理","查看"
"1734","1","16/6/2020 17:52:59","本地管理","修改"
"1735","1","16/6/2020 17:53:02","本地管理","查看"
"1736","1","16/6/2020 17:53:10","本地管理","修改"
"1737","1","16/6/2020 17:53:12","本地管理","查看"
"1738","1","16/6/2020 17:53:16","本地管理","查看"
"1739","1","16/6/2020 17:53:19","本地管理","查看"
"1740","1","16/6/2020 17:53:23","本地管理","修改"
"1741","1","16/6/2020 17:53:24","本地管理","查看"
"1742","1","16/6/2020 17:53:35","本地管理","修改"
"1743","1","16/6/2020 17:57:20","本地管理","查看"
"1744","1","16/6/2020 17:57:25","本地管理","查看"
"1745","1","16/6/2020 17:57:29","本地管理","修改"
"1746","1","16/6/2020 17:59:36","本地管理","修改"
"1747","1","16/6/2020 17:59:39","本地管理","修改"
"1748","1","16/6/2020 17:59:41","本地管理","修改"
"1749","1","16/6/2020 17:59:50","本地管理","修改"
"1750","1","16/6/2020 18:00:53","本地管理","修改"
"1751","1","16/6/2020 18:01:39","本地管理","修改"
"1752","1","16/6/2020 18:02:13","本地管理","修改"
"1753","1","16/6/2020 18:02:39","本地管理","修改"
"1754","1","16/6/2020 18:03:10","本地管理","查看"
"1755","1","16/6/2020 18:03:15","本地管理","修改"
"1756","1","16/6/2020 18:03:41","本地管理","查看"
"1757","1","16/6/2020 18:03:45","本地管理","查看"
"1758","1","16/6/2020 18:03:48","本地管理","修改"
"1759","1","16/6/2020 18:04:11","本地管理","查看"
"1760","1","16/6/2020 18:04:13","本地管理","修改"
"1761","1","16/6/2020 18:04:17","本地管理","查看"
"1762","1","16/6/2020 18:04:20","本地管理","修改"
"1763","1","16/6/2020 18:04:21","本地管理","查看"
"1764","1","17/6/2020 10:19:04","组织管理","查看"
"1765","1","17/6/2020 10:20:37","组织管理","查看"
"1766","1","17/6/2020 10:21:00","组织管理","新增"
"1767","1","17/6/2020 10:21:00","组织管理","查看"
"1768","1","17/6/2020 10:21:57","账号管理","新增"
"1769","1","17/6/2020 10:22:33","审批管理","查看"
"1770","1","17/6/2020 10:22:35","审批管理","修改"
"1771","1","17/6/2020 10:22:42","审批管理","不通过"
"1772","1","17/6/2020 10:22:44","审批管理","查看"
"1773","1","17/6/2020 10:22:47","审批管理","通过"
"1774","1","17/6/2020 10:22:48","审批管理","查看"
"1775","1","17/6/2020 10:22:58","本地管理","查看"
"1776","1","17/6/2020 10:23:26","本地管理","新增"
"1777","1","17/6/2020 10:28:14","本地管理","新增"
"1778","1","17/6/2020 10:28:17","本地管理","新增"
"1779","1","17/6/2020 10:29:28","本地管理","新增"
"1780","1","17/6/2020 10:32:24","本地管理","新增"
"1781","1","17/6/2020 10:32:25","本地管理","新增"
"1782","1","17/6/2020 10:32:28","本地管理","新增"
"1783","1","17/6/2020 10:32:44","本地管理","新增"
"1784","1","17/6/2020 10:33:54","本地管理","新增"
"1785","1","17/6/2020 10:34:27","本地管理","查看"
"1786","1","17/6/2020 10:35:01","本地管理","新增"
"1787","1","17/6/2020 10:38:32","本地管理","新增"
"1788","1","17/6/2020 10:39:13","本地管理","新增"
"1789","1","17/6/2020 10:47:48","本地管理","新增"
"1790","51","17/6/2020 10:57:48","组织管理","查看"
"1791","1","17/6/2020 10:57:57","本地管理","新增"
"1792","51","17/6/2020 10:57:58","组织管理","查看"
"1793","1","17/6/2020 10:58:59","本地管理","新增"
"1794","1","17/6/2020 10:59:01","本地管理","查看"
"1795","1","17/6/2020 10:59:09","本地管理","查看"
"1796","1","17/6/2020 10:59:13","本地管理","查看"
"1797","1","17/6/2020 10:59:15","本地管理","查看"
"1798","51","17/6/2020 14:33:18","组织管理","查看"
"1799","51","17/6/2020 14:35:11","组织管理","查看"
"1800","51","17/6/2020 15:32:08","组织管理","查看"
"1801","1","17/6/2020 15:32:35","组织管理","查看"
"1802","1","18/6/2020 16:13:22","审批管理","查看"
"1803","1","18/6/2020 16:13:23","审批管理","修改"
"1804","1","18/6/2020 16:13:27","审批管理","不通过"
"1805","1","18/6/2020 16:13:29","审批管理","通过"
"1806","1","18/6/2020 16:13:34","本地管理","查看"
"1807","1","18/6/2020 16:13:40","本地管理","查看"
"1808","1","18/6/2020 16:13:44","本地管理","修改"
"1809","1","18/6/2020 16:13:46","本地管理","查看"
"1810","1","18/6/2020 16:13:50","本地管理","修改"
"1811","1","18/6/2020 16:13:51","本地管理","查看"
"1812","1","18/6/2020 16:14:04","本地管理",
"1813","1","18/6/2020 16:22:57","本地管理",
"1814","1","18/6/2020 16:23:25","本地管理",
"1815","1","18/6/2020 16:25:29","本地管理","新增"
"1816","1","18/6/2020 16:25:31","本地管理","查看"
"1817","1","18/6/2020 16:25:40","本地管理",
"1818","1","18/6/2020 16:29:04","本地管理","新增"
"1819","1","18/6/2020 16:29:13","本地管理",
"1820","1","18/6/2020 16:30:36","本地管理","新增"
"1821","1","18/6/2020 16:31:01","本地管理",
"1822","1","18/6/2020 16:32:54","本地管理","新增"
"1823","1","18/6/2020 16:35:14","本地管理","新增"
"1824","1","18/6/2020 16:35:36","本地管理","新增"
"1825","1","18/6/2020 16:35:54","本地管理","新增"
"1826","1","18/6/2020 16:36:16","本地管理","新增"
"1827","1","18/6/2020 16:36:59","本地管理",
"1828","1","18/6/2020 16:39:05","本地管理",
"1829","1","18/6/2020 16:39:21","本地管理",
"1830","1","18/6/2020 16:39:30","本地管理",
"1831","1","18/6/2020 17:15:55","本地管理","查看"
"1832","1","18/6/2020 17:15:56","本地管理","修改"
"1833","51","18/6/2020 17:18:34","组织管理","查看"
"1834","51","18/6/2020 17:23:04","账号管理","查看"
"1835","1","18/6/2020 17:29:14","组织管理","查看"
"1836","1","18/6/2020 17:29:23","组织管理","查看"
"1837","1","18/6/2020 17:29:39","选举管理","查看"
